Song Name,Singer Name,Song Audio,Type,Improved_Type,Mood_Tag,Final_Type
Every moment of you ,Sung sikyung,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2c01ef5e-e714-40c2-a561-d4d990933fc7.mp3,Other,Other,Neutral,Other
Kick it,NCT 127,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5fcc7a24-3a19-4dd4-8b5c-c01ba1825974.mp3,Other,Other,Neutral,Other
Teardrop ,SF9,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/792294f1-aaa9-4303-8918-7180f6950b83.mp3,Other,Sad,Sad,Sad
Twilight ,Wei,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/dc4d4efa-c86e-41e9-a921-8c7b63f91bfa.mp3,Other,Other,Neutral,Other
Sorry,The rose,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f839d6c1-d486-4783-afc6-b4084b7d16af.mp3,Other,Other,Neutral,Other
Noche de Brujas,Shakira,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a371b701-227c-4c90-8c75-2d52f5617add.mp3,Other,Other,Neutral,Other
We must love ,Onf,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/36b7cbcd-b9b7-47f1-b07d-4ab91ad6b5da.mp3,Romantic,Romantic,Romantic,Romantic
Bonita,Juanes feat. Sebastián Yatra,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/256e42ed-e37c-453f-b7bb-7fd24a9a88a1.mp3,Other,Other,Neutral,Other
Start over,Gahi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/66b5f036-be75-4415-ba63-4ddc301bb5e2.mp3,Other,Other,Neutral,Other
Senorita ,VAV,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a47cfd08-363d-4081-bef7-bb31504761bc.mp3,Other,Other,Neutral,Other
Te Amo,Piso 21,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7de3e826-992c-4d81-b49e-bf1d79e1b4fd.mp3,Other,Other,Neutral,Other
Instinctively ,Kang seung yoon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/89b89d0f-d4b0-4542-a4be-947852a608a9.mp3,Other,Other,Neutral,Other
Fuego,Bomba Estéreo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4060a8b7-a553-44e0-8397-4d11b00335e4.mp3,Other,Other,Neutral,Other
Don't faint,Highlight ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/961356f1-3189-4f75-aedd-63a1e6b8772f.mp3,Other,Other,Neutral,Other
Ruby,WOOZI,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d68c107a-2a4c-4469-a828-5fd1e11aa351.mp3,Other,Other,Neutral,Other
Home;run,Seventeen ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ffc54d70-c41e-40c2-bceb-3a415d49f2cb.mp3,Other,Other,Neutral,Other
Mamacita,Super junior ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0bb55947-2f03-4098-be82-2fc2b419758c.mp3,Other,Other,Neutral,Other
La Mordidita,Ricky Martin feat. Yotuel,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/79a73193-f5d7-4fa7-9be8-64a0a3cd6d9d.mp3,Other,Other,Neutral,Other
Zombie ,Day6,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1dda6b04-1028-45a9-906e-a61e05e236fc.mp3,Other,Other,Neutral,Other
Journey to atlantis,Laboum,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1a4a61ac-cb85-4c85-ab59-cc02fe14775e.mp3,Other,Other,Neutral,Other
Shoot the moon,Bdc,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/10dc1b96-5519-4007-9296-5e2167e6269d.mp3,Other,Other,Neutral,Other
Mayores,Becky G feat. Bad Bunny,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2317b0ee-c63e-4bf3-bdc9-6bdf500fed39.mp3,Other,Other,Neutral,Other
Shoot the moon,Bdc,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a7d6dd61-13f2-4af9-ad80-2aed47356f99.mp3,Other,Other,Neutral,Other
Oh! My mistake ,April,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/47033cff-4177-4cfa-ab4f-8365b5935a29.mp3,Other,Other,Neutral,Other
Be mine,Infinite,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/65ed99c5-7d78-44d1-9fe4-20fc21bd3355.mp3,Other,Other,Neutral,Other
My turn,Cravity,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a86820c1-721c-42eb-aaf9-63feda9d307d.mp3,Other,Other,Neutral,Other
Jungle,CLX,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ec79de6c-c80a-42b8-81ec-eb6bacfd64d1.mp3,Other,Other,Neutral,Other
All or nothing ,Wei,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/86e5c9f9-e4af-42ea-9f37-f6a39145b42e.mp3,Other,Other,Neutral,Other
Spin off,Up10tion,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6c03bea3-ea21-4372-85d3-99e37cfa7d6b.jpg,Other,Other,Neutral,Other
Paranoia,Kangdaniel,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a10231e1-efa3-4c4e-9e6b-c90641d6b838.mp3,Other,Other,Neutral,Other
Feel like,Woodz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/90843771-4511-437e-8cd8-c91e1e63f07e.mp3,Other,Other,Neutral,Other
5 star,CL,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fc444f39-08c7-4039-80ff-b67b26f22252.mp3,Other,Other,Neutral,Other
Switch to me,Rain,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9eadf089-f67c-41fa-afba-7d20cd19188a.mp3,Other,Other,Neutral,Other
Eres Tu,Mocedades,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5a590264-8911-41d0-8c73-f090e87dbf46.mp3,Other,Other,Neutral,Other
Rayando el Sol,Mana,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4629e251-9d12-4e77-8acb-c90f2dc897f9.mp3,Other,Other,Neutral,Other
De Música Ligera,Soda Stereo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e4c4a692-0e0b-4d4a-9353-31cb115334ec.mp3,Other,Other,Neutral,Other
Amiga Mía,Alejandro Sanz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5bc5390d-677a-47cf-8397-f26eac6f9f86.mp3,Other,Other,Neutral,Other
La Camisa Negra,Juanes,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f02def9b-88b9-4f41-9266-130eabc2d364.mp3,Other,Other,Neutral,Other
Nada Fue Un Error,Venegas & Paulina Rubio,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/779c8c6b-c443-4d6c-b357-7793b8749dd8.mp3,Other,Sad,Sad,Sad
Color Esperanza,Diego Torres,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/508b2f2e-3113-4c6a-9d6e-6f41022e4eb3.mp3,Other,Other,Neutral,Other
Corazón Partío,Alejandro Sanz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9bfacc0f-45e0-439f-9e90-cd2b6eb3256f.mp3,Other,Other,Neutral,Other
Knock,Astro,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2c806eac-a247-4517-b8fe-610d52482df1.mp3,Other,Other,Neutral,Other
Waka Waka,Shakira,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f8855db6-e332-4b6f-88ff-62f0525bc7dc.mp3,Other,Other,Neutral,Other
Adiós Amor,Christian Nodal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/14e903c2-8a31-4651-8545-eb5abc86438f.mp3,Other,Other,Neutral,Other
Hawai,Maluma,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/598e04aa-ec17-446b-a471-52d087599a24.mp3,Other,Other,Neutral,Other
Señorita, Shawn Mendes & Camila Cabello,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2b771262-aa40-4a51-a6a0-d83a2a551020.mp3,Other,Other,Neutral,Other
La Tortura,Shakira feat. Alejandro Sanz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a2c397fc-2bb3-4fc2-9109-d0ceff00a9ec.mp3,Other,Other,Neutral,Other
Hasta el Amanecer,Nicky Jam,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e5bc4073-7842-4771-8b2f-b87c63c31b20.mp3,Other,Other,Neutral,Other
Knock,Jang woon young ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/189ab724-0fb7-4595-84b8-3c807d2cfbbd.mp3,Other,Other,Neutral,Other
Solamente Tu,Pablo Alborán,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/84502d05-fc2a-4d0d-a8b8-c4a5fbc025d8.mp3,Other,Other,Neutral,Other
Mi Corazón Encantado,Aaron Montalvo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ad33ccd7-f3bf-47c2-8358-b1f6bf431f6e.mp3,Other,Other,Neutral,Other
Shaky Shaky,Daddy Yankee,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/dbd3e7e1-d80b-4806-ac56-75a72502ede1.mp3,Other,Other,Neutral,Other
Oye,Beyoncé & Pitbull,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/16b8cde7-0513-4827-92c3-53179250100e.mp3,Other,Other,Neutral,Other
Quédate,David Bisbal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4d9f1082-57bb-41f7-a3f5-f8978a832481.mp3,Other,Other,Neutral,Other
No Me Doy por Vencido,Luis Fonsi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/efdfc1b5-4c40-4702-946a-563a009c1bce.mp3,Other,Other,Neutral,Other
What i said,Victon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9a1a3365-57b3-4f93-a210-fb9fc9a20fb3.mp3,Other,Other,Neutral,Other
Whatrollin,Brave girl ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6a6e2f01-587a-4014-80c1-9b6447143446.mp3,Other,Sad,Sad,Sad
rollin,Brave girl ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cdd4a98f-f700-4a25-a5ae-bf3d8f90406a.mp3,Other,Sad,Sad,Sad
One(lucid dream),Golden child,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e941790d-aff0-476c-96bf-7f997a7a9792.mp3,Other,Other,Neutral,Other
Not the end,Highlight,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/354d904a-0fba-4a8b-ae9c-3024ecdce153.mp3,Other,Other,Neutral,Other
Ugly dance,Onf,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1ac9b7cf-a673-420d-a2df-09f3eb9ebea8.mp3,Party,Party,Energetic,Party
Don't call me ,Shinee,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6179fecc-70e6-4047-9a82-2ad7e2e58c21.mp3,Other,Other,Neutral,Other
Left & right ,Seventeen ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d022118a-8b48-48a2-bb68-574a95965bb7.mp3,Other,Other,Neutral,Other
Spring day,Bts,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/20d0e620-9047-4175-ad9b-297e880c4dde.mp3,Other,Other,Neutral,Other
Nillili mambo,Block b,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0aeeb1cb-f814-4853-8043-ec9d7020e528.mp3,Other,Other,Neutral,Other
Haru haru,Bigbang,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5d71321c-2599-4f32-82d8-29f555f06990.mp3,Other,Other,Neutral,Other
Dr. Bebe ,Pentagon ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8288ee34-1a84-4590-a386-ab8e4756b22d.mp3,Other,Other,Neutral,Other
Lullaby ,Got7,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ff951021-e235-4e64-a2f0-5fbc665b02d1.mp3,Other,Other,Neutral,Other
Bling bling,Ikon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7ab934f4-cf3e-4530-b953-9fcc4de535d8.mp3,Other,Other,Neutral,Other
Island,Winner,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3b701cfc-00be-4d4e-ba40-3efd2c042f4f.mp3,Other,Other,Neutral,Other
My house,2 pm,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/67538c80-965f-4034-bbc2-37a8f7a67898.mp3,Other,Other,Neutral,Other
View,SHINee,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2f31c69f-f244-4971-95c5-a33fd8e12982.mp3,Other,Other,Neutral,Other
Tempo,Exo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/aa5b738c-492f-43d2-84cc-573b3e6ec20d.mp3,Other,Other,Neutral,Other
Warrior ,B.A.P,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f228aac9-aa1d-4339-a87e-7df1db9bbde6.mp3,Other,Other,Neutral,Other
Psyco,Red velvet ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1bbcfed7-1ef5-4ab3-8e47-844ae79d7058.mp3,Other,Other,Neutral,Other
Starry night ,Mamamoo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7140838c-a7be-4f6b-8c80-2a9a8d5b0e2b.mp3,Other,Other,Neutral,Other
Hi high,Loona,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9b0f76d7-d1d4-4e43-991e-ae3bb15035bb.mp3,Other,Other,Neutral,Other
Hwaa,(G)I-DLE,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d7bfc420-7aeb-48bc-94b0-297e39def678.mp3,Other,Other,Neutral,Other
Dolphin,Oh my girl,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/34cbda5d-5e0c-469b-8ee5-c4aa0486aeee.mp3,Other,Other,Neutral,Other
Adios,Everglow,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2daae3a6-5256-449c-852f-f97e4742ff83.mp3,Other,Other,Neutral,Other
Deja vu,Dreamcatcher ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/00b3ac04-453d-4189-a263-bf921282c272.mp3,Other,Other,Neutral,Other
NO,CLC,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/49ae75d7-52c9-48ab-bb74-824bd029c018.mp3,Other,Other,Neutral,Other
Fancy,Twice ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e6a06d33-4056-4e34-8b92-73d6cdc049d6.mp3,Other,Other,Neutral,Other
Not shy,Itzy,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/447aa400-f8d0-4b73-ba41-30c040bf1334.mp3,Other,Other,Neutral,Other
Gee,Girls' generation ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1d2f1ab6-139d-47d0-b052-115669345142.mp3,Other,Other,Neutral,Other
pporappippam,Sunmi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/009ce56b-1c48-45ec-b2c3-969616f5a48c.mp3,Other,Other,Neutral,Other
Red,Hyuna,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1f3c6dc1-220c-4cb9-b7f1-4d2289c11ccf.mp3,Other,Other,Neutral,Other
Heart attack ,AOA,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/18679a62-d69c-4494-a458-092b05cf9e3e.mp3,Other,Other,Neutral,Other
Alone,SISTAR,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/dec23f3b-2252-4bd1-9182-db91f6621526.mp3,Other,Other,Neutral,Other
Sixth Sense,Brown Eyed Girls,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/074a757d-2e35-4d31-834b-df2ae5cec35d.mp3,Other,Other,Neutral,Other
Night rather than day,Exid,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7d311f6a-e5e1-4b1a-a4c1-2fba2bb32c81.mp3,Other,Other,Neutral,Other
Mr. Chu,Apink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2ec47b8f-1b9f-4e72-b9c0-3698227887c6.mp3,Other,Other,Neutral,Other
Lovey Dovey,T-ARA,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/16f1fd13-8991-4cd0-9203-d51b6b34ac3e.mp3,Romantic,Romantic,Romantic,Romantic
Nobody,Wonder Girls,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ec7bb1a1-e0b0-4ac3-a68f-8b339e7c147e.mp3,Other,Other,Neutral,Other
8282,Davichi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/45b318f7-431e-443c-b325-8ffd89921710.mp3,Other,Other,Neutral,Other
Panorama,IZ*ONE,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ffb7afae-d7b4-4744-a4fb-ed9266650e15.mp3,Other,Other,Neutral,Other
Dkdk,Fromis_9,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/51cfd958-8dbf-4099-9a3c-faa1fca02253,Other,Other,Neutral,Other
Picky Picky,Weki Meki,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/42730f0a-cff4-4a08-85ed-e26e50f547d4,Other,Other,Neutral,Other
Oopsie,Nature,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5f866fcc-4caa-4a6b-b1ad-1aad96d8ffc0.mp3,Other,Other,Neutral,Other
The blue bird,April,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e8b955d5-389a-47af-9e19-14cfac7dd02c.mp3,Other,Other,Neutral,Other
Ride on the wind,Kard,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a452485c-a09c-423e-b826-75b2c8708bbb.mp3,Other,Other,Neutral,Other
Juicy,Rocket punch,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2c6d676b-e61d-456a-8ffe-58cf7e2bf1f0.mp3,Other,Other,Neutral,Other
Love so sweet,Cherry bullet ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fc400c5c-5bf3-46e6-85e4-9cc78b5d0645.mp3,Romantic,Romantic,Romantic,Romantic
Closer,Oh my girl,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4ad2c71f-13c1-4b49-a186-b7e3b87d939a.mp3,Other,Other,Neutral,Other
Navillera,Gfriend,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b55df399-0b73-48a9-a894-38e804efc500.mp3,Other,Other,Neutral,Other
Save me Save you,WJSN,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ba410184-3988-4bb4-b471-37ee0bf58761.mp3,Other,Other,Neutral,Other
Lion heart,Girls' generation ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c8468f5f-33d5-44fa-9b4a-4db7e6c16381.mp3,Other,Other,Neutral,Other
I'm so sick ,Apink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/46478400-c213-4ec8-b6fc-bf6d43278c39.mp3,Other,Other,Neutral,Other
Russian roulette ,Red velvet,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ab2b3be9-2b96-4a10-876a-3a2960276f8e.mp3,Other,Sad,Sad,Sad
Likey,Twice,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/78fd99e2-65c7-4ba5-807d-5d65beb38e8c.mp3,Other,Other,Neutral,Other
Hot sauce,NCT dreams,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f87762bf-c2b0-4d62-8101-08b05dc4a2a2.mp3,Other,Other,Neutral,Other
Fear,Seventeen ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/266fbfbb-01d8-4a68-ab18-f877a4e701bf.mp3,Other,Other,Neutral,Other
Hard carry,Got7,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/df658387-8017-4b2e-86ea-a91824b621c7.mp3,Other,Other,Neutral,Other
Bonamana,Super junior ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4c464aee-7cb1-416d-a7c8-9a93c94d683e.mp3,Other,Other,Neutral,Other
Wonderland,Ateez,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/34f9518b-ccb8-4b95-9ef5-6e175c1d0107.mp3,Other,Other,Neutral,Other
Blood sweat and tears,Bts,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3a152c3b-6b53-40f3-a731-449b5df9f867.mp3,Other,Other,Neutral,Other
Back door,Stray kids,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/21e00296-15ee-4b79-815c-325fde0ee7b5.mp3,Other,Sad,Melancholic,Sad
Beautiful ,Monsta X,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6174ce76-767f-4e82-b518-354abe5a9a2a.mp3,Other,Other,Neutral,Other
Run away,TXT,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/377531f4-f290-47d5-a048-f9219b8abb88.mp3,Other,Other,Neutral,Other
Voodoo doll,VIXX,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cf4dc71f-c8f6-4244-9158-d1419c55a469.mp3,Other,Other,Neutral,Other
Monster ,Exo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/42fb2d77-efa7-447e-8f69-19c1ea59c0c0.mp3,Other,Other,Neutral,Other
Million,Winner,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4e0a3bbc-2296-402e-b8c0-c1bb15e3681b.mp3,Other,Other,Neutral,Other
Light,Wanna one,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b802282b-abcf-4901-9948-385fd065ed6b.mp3,Other,Other,Neutral,Other
Mamma mia,Sf9,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d6a5fccf-abf4-4ad8-9c4d-5676111fea2a.mp3,Other,Other,Neutral,Other
Gorrila,Pentagon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5e831cee-8d6a-4689-8533-6ce2715aded4.mp3,Other,Other,Neutral,Other
Baby,Astro,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2c093831-cb4c-47a0-b815-e9c9f3ed538f.mp3,Other,Other,Neutral,Other
Only for me,Btob,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/56126aea-f779-484e-a62a-06b3c7cd9d4f.mp3,Other,Other,Neutral,Other
100,SuperM,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a8825c2e-be5f-4628-a07d-396a7c772e07.mp3,Other,Other,Neutral,Other
Flame,Cravity,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/859abe25-f506-40db-ace0-c7a17a97d037.mp3,Other,Other,Neutral,Other
MMM,Treasure ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a89df567-2224-412e-bbc6-4cad29cc1a1d.mp3,Other,Other,Neutral,Other
Error ,Vixx,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/db5380a6-15aa-41fe-a0fd-a8d3225547da.mp3,Other,Sad,Sad,Sad
Sherlock ,Shinee,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5b898c47-d780-4594-a7b7-d0e522535ed3.mp3,Other,Other,Neutral,Other
Make A Wise,NCT U,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a72ec599-57a0-498e-adac-7ed52fcd68de.mp3,Other,Other,Neutral,Other
Make A Wise,NCT U,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f59e1d78-9532-4824-809a-1e3751a61191.mp3,Other,Other,Neutral,Other
Hit,Seventeen ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/76eb6618-9476-43c5-9720-8f3ecb7a79c2.mp3,Other,Other,Neutral,Other
Lonely,B1A4,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1f13fbba-004b-41c5-8c6a-72be8aa68d0d.mp3,Other,Other,Neutral,Other
Rhythm ta,iKON,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/97e66388-7735-466f-b01b-283a57217b5e.mp3,Other,Other,Neutral,Other
Hero,Monsta X,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d9d5be8e-20c1-42aa-bf30-522dce8a44cd.mp3,Other,Sad,Sad,Sad
Very good ,Block b,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/da0e3615-0de0-4d16-ab05-656c89310827.mp3,Other,Other,Neutral,Other
One shot ,B.A.P,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f010abcb-f213-4de4-b6a4-913c5c6f6c7c.mp3,Other,Other,Neutral,Other
A.D.T.O.Y,2PM,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6f241e1a-504c-481b-88e7-7c9a76520978.mp3,Other,Other,Neutral,Other
Mirotic,TVXQ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a65b3722-36a6-436a-92d7-129f0f97b253.mp3,Other,Sad,Sad,Sad
Last dance ,Bigbang,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8f47921d-7918-47eb-a76c-388df31fd3bb.mp3,Party,Party,Energetic,Party
